"","created_time","snippet","headline","wordcount","section"
"61","2018-08-02T03:33:36+0000","Here’s what you need to know to start your day.","Jeff Sessions, Trade War, Denmark: Your Thursday Briefing",1256,"Briefing"
"62","2018-04-02T04:13:31+0000","Here’s what you need to know to start your day.","Pope Francis, Uzbekistan, Denmark: Your Monday Briefing",1372,"Briefing"
"63","2018-05-11T13:30:12+0000","The home of John L. Loeb Jr., a former U.S. ambassador to Denmark, goes on the market for $8.9 million.","A Townhouse Where Nancy Reagan and Danish Royalty Once Partied",0,"Real Estate"
"64","2018-06-13T14:07:24+0000","Frederik Nystrup-Larsen is making a name for himself creating organic pottery and sculpture inspired by the natural world.","Artist to Know: the Danish Sculptor Making Objects for Noma",514,"T Magazine"
"65","2018-04-24T21:01:25+0000","Steffen Dam, who has been nominated for a Loewe Craft Prize, expertly updates the concept of wunderkammer.","The Danish Glassblower Making Modern Curiosities",554,"T Magazine"
"66","2018-05-07T14:14:56+0000","Mr. Madsen plans to challenge only the life sentence he received for sexually assaulting, killing and dismembering the journalist Kim Wall, prosecutors said.","Peter Madsen, Danish Inventor, Won’t Appeal Murder Conviction",416,"World"
"67","2018-02-28T20:16:25+0000","You’ll always have Copenhagen. But Aarhus offers all the hygge (and Nordic cuisine) along with one of the most exciting design scenes on the continent.","What to See and Where to Eat in Denmark’s Second-Largest City",1033,"T Magazine"
"68","2018-01-23T15:51:12+0000","Peter Madsen is accused of binding and abusing Ms. Wall, a Swedish journalist who boarded his submarine in August, before killing her, the authorities said.","Danish Inventor Abused Kim Wall Before Killing Her, Indictment Says",502,"World"
"69","2018-01-11T21:22:48+0000","The Danish chef Adam Aamann handmakes liquid soaps used by diners at Aamanns 1921 — and which reference the aromas in his food.","A Restaurant Where the Bathroom Soap Complements the Meal",795,"T Magazine"
"70","2018-02-01T19:04:05+0000","A series of boutique hotels around the city — including one in a crane — honor the country’s rich history of design. ","In Copenhagen, Hotel Rooms Worth Traveling For ",982,"T Magazine"
"71","2018-05-11T13:30:17+0000","The home of a former ambassador on the Upper East Side goes on the market for $8.9 million.","A Townhouse Where Nancy Reagan and Danish Royalty Partied",769,"Real Estate"
"72","2018-06-25T21:37:59+0000","Video review (VAR) is probably for the best, but there’s something not only familiar but also perversely self-satisfying about hollering over a bad call in real time.","The Tech Takeover Has Hit the World Cup, So Who’s in Control?",715,"Opinion"
"73","2018-07-02T03:35:00+0000","Quotation of the Day for Monday, July 2, 2018.","Quotation of the Day: For Help From Danish State, a Demand: Give Us Your Children",57,"Today’s Paper"
"74","2018-03-31T14:39:43+0000","As a challenge to the country’s collective memory, two artists unveiled a monument to a 19th-century figure who led a fiery revolt against Danish colonial rule in the Caribbean.","Denmark Gets First Public Statue of a Black Woman, a ‘Rebel Queen’",771,"World"
"75","2018-01-15T21:31:49+0000","The video, spread through Facebook Messenger, was legal to make, but illegal to distribute. Many of those charged are teenagers themselves.","1,000 Danes Accused of Child Pornography for Sharing Video of Teens",878,"World"
"76","2018-06-21T17:53:36+0000","Dancing the August Bournonville jewels of their home repertory at Jacob’s Pillow, the Royal Danish Ballet comes close to the heart of dance.","Review: Royal Danes Deliver Fresh Shots of Bournonville",890,"Arts"
"77","2018-01-06T16:36:38+0000","A thief had swiped the bottle from a pub in Denmark this past week, but it was recovered dented — and empty, the police said.","Stolen Vodka Bottle, Said to Be Worth $1.3 Million, Is Found Drained and Dented",696,"World"
"78","2018-10-08T10:55:12+0000","The Danish company’s acquisition of the Rhode Island-based Deepwater Wind is a sign that the United States is growing in appeal to clean energy developers.","Orsted, a Giant in Offshore Wind Farms, Makes a Move in the U.S.",614,"Business Day"
"79","2018-06-01T22:30:39+0000","Dr. Skou is best known for his discovery in 1957 of a key mechanism in cells that forms the basis for many important functions of the body.","Jens Christian Skou, Nobel Winner for Chemistry, Dies at 99",605,"Obituaries"
"80","2018-05-22T18:23:49+0000","In Denmark’s capital, bicycles are the most common accessory.","Street Style: Copenhagen",0,"Fashion & Style"
"81","2018-05-15T19:00:04+0000","New York and other American cities should look to Europe for ideas about solving the urban traffic and safety crisis.","There Are Better Ways to Get Around Town",1602,"Opinion"
"82","2018-05-07T18:15:51+0000","In a case that kicked up controversy, three Spaniards and two Danes who went to save lives at the height of the migrant crisis faced as much as 15 years in prison.","Volunteers Who Rescued Migrants Are Cleared of Criminal Charges in Greece",1010,"World"
"83","2018-04-30T05:00:07+0000","Every year, through careless management or reckless ambition, a handful of soccer clubs drift uncomfortably close to collapse. In February, Denmark’s Lyngby B.K. came closer than most.","A Week Inside a Soccer Club When the Money Runs Out",2567,"Sports"
"84","2018-04-25T14:21:42+0000","A Danish inventor, Peter Madsen, has been convicted of killing Ms. Wall, a Swedish journalist, on a submarine he built.","Life Sentence for Murder of Kim Wall",0,"World"
"85","2018-04-26T09:00:04+0000","In the design-savvy, food-obsessed Danish capital, the only problem for travelers is keeping up with all that is new.","36 Hours in Copenhagen",1524,"Travel"
"86","2018-04-23T09:00:04+0000","The global wind turbine industry has transformed from a collection of small companies in Denmark to corporations pulling off enormous feats of engineering.","How Windmills as Wide as Jumbo Jets Are Making Clean Energy Mainstream",0,"Business Day"
"87","2018-04-24T14:58:44+0000","What’s it like to eat at the second incarnation of the rule-defying Copenhagen restaurant? Our critic explains it all for you.","The New Noma: Frequently Asked Questions",2427,"Food"
"88","2018-04-26T14:40:04+0000","Novice and veteran travelers alike will find a lot to love in Copenhagen. Before you go, check out our local guide for tips and pack these essentials for your trip.","What to Pack for a Trip to Copenhagen",417,"Travel"
"89","2018-04-11T10:00:08+0000","A selection of opera, music and dance performances around the world during the spring season.","On Stage: Debuts, Celebrations and Collaborations",1072,"Arts"
"90","2018-03-24T09:21:46+0000","A relative has collected hundreds of pieces of jewelry and household items by the Danish designer.","Georg Jensen: All in the Family",983,"Style"
"91","2018-03-06T05:01:25+0000","For generations, artist-run spaces and collectives have sprung up across the Danish capital with varying degrees of impact and lasting power.","Across Copenhagen, Artists Are in Charge",1549,"Arts"
"92","2018-07-01T16:11:31+0000","Croatia advanced to a quarterfinal against Russia after a penalty-kick victory against Denmark. Earlier, Russia beat Spain in the same fashion.","Shootout Sunday: Croatia Follows Russia’s Lead and Wins on Penalty Kicks",2979,"Sports"
"93","2018-04-06T12:00:01+0000","An exhibition of decorative arts opens in New York, and Al Pacino plays the Penn State coach in an HBO movie.","This Week: Getting Crafty in the Bronx, ‘Paterno,’ Eric B. & Rakim on Tour",1337,"Arts"
"94","2018-04-07T18:30:07+0000","What Kevin Williamson and his critics have in common.","Among the Abortion Extremists",1013,"Opinion"
"95","2018-03-09T10:00:11+0000","The Nobis Hotel Copenhagen is visually stunning, with a marble lobby and airy guest rooms.","At a Copenhagen Hotel, Scandinavian Style and Seasonal Seafood",557,"Travel"
"96","2018-03-09T16:32:40+0000","“If it made us laugh, it went in the book,” Brian Selznick and David Serlin said, describing how they dreamed up the outrageous antics of “Baby Monkey, Private Eye.”","The Very Small Monkey Who Couldn’t Put On His Pants",432,"Books"
"97","2018-02-28T17:11:28+0000","Doctors, nurses and midwives have thrown their support behind the bill, which would ban circumcisions in children without a medical reason.","Bill Banning Circumcision in Iceland Alarms Religious Groups",1177,"World"
"98","2018-12-04T13:45:13+0000","This Danish thriller is the first feature from the writer and director Milad Alami. Details are revealed in “nail-biting” style, our critic writes.","‘The Charmer’ Review: Desperate Man Seeks Willing Lover. Watch Out.",709,"Movies"
"99","2018-09-03T09:30:07+0000","A silver dish based on a piece that Henning Koppel designed — and destroyed — in 1954 is being introduced by the Danish company Georg Jensen.","‘Forensic Design’ Brings a Henning Koppel Silver Piece to Life",322,"Arts"
"100","2018-01-16T15:15:07+0000","Ms. Wall died in August after boarding Peter Madsen’s vessel in Denmark to interview him. He also faces charges of dismemberment and improper sexual relations.","Submarine Builder Charged With Murder in Death of Kim Wall",730,"World"
"101","2018-08-28T19:45:17+0000","To understand the angery over the Danish cartoons, you can't just read Samuel Huntington's classic, ""The Clash of Civilizations."" You also need to read Karl Marx.","NYT: Empty Pockets, Angry Minds",0,"Opinion"
"102","2018-06-22T23:48:05+0000","The video-assistant-referee system has led to a higher percentage of penalty-kick goals than in each previous tournament.","Video Review at the World Cup Is Resulting in More Goals From Penalty Kicks",0,"Sports"
"103","2018-11-22T12:00:01+0000","This biopic of the Swedish writer of the “Pippi Longstocking” series hits familiar beats, but its performances are pitch perfect.","‘Becoming Astrid’ Review: A Children’s Author Finds Her Voice",262,"Movies"
"104","2018-06-28T18:59:43+0000","Teams and schedule for the semifinal and final.","World Cup 2018 Bracket: The Last Four",0,"Sports"
"105","2018-04-25T08:00:00+0000","How are improvements in wind turbines transforming wind power into a viable source of clean energy?","Teaching Activities for: ‘How Windmills as Wide as Jumbo Jets Are Making Clean Energy Mainstream’",313,"The Learning Network"
"106","2018-06-29T02:27:22+0000","Over here you see Brazil, Argentina, France, Portugal, Mexico. Over there? Hmmm. Russia, Denmark, Sweden.","World Cup Bracket: Does This Look Lopsided to You?",732,"Sports"
"107","2018-03-27T23:27:17+0000","Her turn in an Oscar-winning film was one highlight among numerous credits, many in the films of Claude Chabrol, her husband for 16 years.","Stéphane Audran, Star in Oscar-Winning ‘Babette’s Feast,’ Dies at 85",670,"Obituaries"
"108","2018-02-21T21:06:52+0000","She later performed with the Ballet Russe de Monte Carlo, and was also well known as a dance teacher.","Nini Theilade, Dancer in Reinhardt’s ‘Dream,’ Dies at 102",878,"Obituaries"
"109","2018-08-28T20:42:22+0000","This week: Ben Ratliff reviews the album ""Beware"" by singer-songwriter Will Oldham's alter-ego, Bonnie ""Prince"" Billy; Jon Pareles on ""Cuculand"", a new solo album from Yerba Buena frontwoman CuCu Diamantes; and Danish pop singer Tina Dico talks to...","NYT: Music Popcast for 03/18/2009",0,"Arts"
"110","2018-07-09T06:59:07+0000","Reporters offering gifts, coaches in bad moods, and players dancing around historical commentary: The tournament’s most banal ritual can get pretty weird.","The Bizarre Theater of the World Cup Press Conference",1536,"Sports"
"111","2018-03-07T17:43:30+0000","A survey of the Danish-Vietnamese artist revives the modernist ready made, and excavates the history of Vietnam and colonization.","Danh Vo: An Artist at the Crossroads of History and Diary",1284,"Arts"
"112","2018-07-02T09:32:02+0000","Here’s what you need to know to start your day.","Mexico, LeBron James, World Cup: Your Monday Briefing",1365,"Briefing"
"113","2018-03-13T15:10:02+0000","Before concentrating on the United States market, liquor companies and craft distilleries want to persuade Nordic youth.","Jump-Starting the Aquavit Renaissance",1317,"Food"
"114","2018-05-20T20:49:18+0000","Mr. Kirkeby’s paintings could evoke flattened stones, small boulders, skeins of vines and flowing water emerging from darkness.","Per Kirkeby, Painter Inspired by Nature, Is Dead at 79",1176,"Obituaries"
"115","2018-06-19T13:00:09+0000","Recent commercial real estate transactions in New York.","Recent Commercial Real Estate Transactions",375,"Real Estate"
"116","2018-06-16T10:00:05+0000","What happens when your team finally makes it back to the World Cup after decades of frustration? You and everybody else you know gets on a plane to go see the games.","Peru Invades Russia. Well, at Least Many of Its Fans Have.",1508,"Sports"
"117","2018-02-05T10:30:11+0000","Motherhood is the biggest cause of the gender pay gap. It might take fathers to change that.","Children Hurt Women’s Earnings, but Not Men’s (Even in Scandinavia)",1232,"The Upshot"
"118","2018-05-22T19:10:50+0000","In “Mirror, Shoulder, Signal,” the Danish novelist Dorthe Nors continues her intense fascination with aging, and with women who have resisted domestication.","A Darkly Comic Novel Stares Down a Life of Solitude",758,"Books"
"119","2018-07-13T20:14:38+0000","A village in Greenland is on alert amid fears that a huge iceberg could break apart and send a flood wave over the settlement.","A Giant Iceberg Parked Offshore. It’s Stunning, but Villagers Hit the Road.",276,"Climate"
"120","2018-10-18T11:00:01+0000","Gustav Moller’s ingeniously lean thriller builds tension from little more than one police officer, two rooms and a frantic telephone call from a kidnapped woman.","Review: ‘The Guilty’ Places a Troubled Police Officer on Hold",277,"Movies"
"121","2018-08-11T01:18:32+0000","How a law became something quite different in the media.","The Jewish State’s Nation-State Bill Non-Scandal",834,"Opinion"
"122","2018-08-08T17:47:43+0000","After he called burqa-wearing women “letter boxes” and “bank robbers,” his detractors sensed a not-so-subtle effort to claim the populist mantle in British politics.","Boris Johnson, a ‘Burqa Storm’ and Perhaps Some Populist Calculations",765,"World"
"123","2018-06-28T18:34:59+0000","Here’s how to watch the 2018 World Cup final between France and Croatia.","World Cup Schedule: Finals Time and How to Watch",414,"Sports"
"124","2018-01-31T18:38:35+0000","Katja Blichfeld reflects on two chairs that used to belong to her great-aunt — that help serve as a reminder of how she wants to live.","A ‘High Maintenance’ Co-Creator on Her Favorite Possessions",571,"T Magazine"
"125","2018-06-14T04:00:04+0000","The powers that be in the host nation have succeeded in preparing the country for the tournament, but its citizens will set the mood over the next month.","Russia Has Set the World Cup Table. Will Russians Embrace the Party?",1160,"Sports"
"126","2018-05-23T16:23:01+0000","A memoir by Thae Yong-ho, a senior diplomat who defected, also describes Mr. Kim’s brother as a fan of Eric Clapton and portrays tensions within the Kim dynasty.","Book Explores Kim Jong-un’s Feelings About His Mother, and Other Family Tales",1024,"World"
"127","2018-12-14T19:30:01+0000","An Australia festival is to include Lucy Guerin; Compagnie CNDC-Angers/Robert Swinston and others perform for Merce Cunningham’s centennial.","Joyce Theater’s Spring Season Brings Australians and Cunningham Celebration",268,"Arts"
"128","2018-02-09T10:00:14+0000","Madame Nielsen’s “The Endless Summer” — a novel combining nostalgia, reverie and tragedy — is about a family who decides to live it up.","Tempting Fate With a Season of Romance, Sex, Art and Destiny",618,"Books"
"129","2018-05-02T17:27:23+0000","New offerings of Icelandic, Swedish and Danish shows, including the Netflix eco-thriller “The Rain,” present a timeline of Nordic drama.","Streaming This Week, a Short History of Scandinavian TV",880,"Arts"
"130","2018-12-12T10:00:08+0000","Doctors, lawyers and others described the steps that people of color must take to avoid unwarranted suspicion and bolster their credibility.","How Professionals of Color Say They Counter Bias at Work",1149,"U.S."
"131","2018-06-25T08:20:32+0000","The group stage of the World Cup is almost over. What will it take for each team to advance to the knockout round?","World Cup 2018: How Teams Can Advance to the Round of 16",0,"Sports"
"132","2018-10-29T20:32:15+0000","This sleek melamine box lets you store a loaf of bread and then use the lid for a cutting board. ","This Bread Box Does Double Duty",98,"Food"
"133","2018-07-02T01:07:37+0000","Jesper Joergensen, 52, was charged with arson but the authorities said they do not believe he intentionally started the fire, which covered more than 40,000 acres.","Man Faces Arson Charge in Connection With Colorado Wildfire",400,"U.S."
"134","2018-12-04T18:20:08+0000","What we’re talking about in Tuesday’s TV, music and movie news.","New ‘Captain Marvel’ Trailer and More: 5 Things in Pop Culture Today",389,"Arts"
"135","2018-03-28T16:56:14+0000","For 116 years, Glaser’s Bake Shop has thrived by honoring tradition. But the family business recently announced it would be closing.","In Yorkville, the Last Days of a German Bakery",638,"New York"
"136","2018-07-15T13:30:07+0000","The agony and ecstasy of watching the games at various bars and cafes in New York City.","Watch New Yorkers React to the World Cup",0,"New York"
"137","2018-04-19T16:32:03+0000","Mr. von Trier, the Danish director who was declared persona non grata in 2011, will make a festival comeback this year with “The House That Jack Built.”","Cannes Brings Back Lars von Trier After 2011 Ban for Hitler Comments",637,"Movies"
"138","2018-03-13T06:00:00+0000","This word has appeared in 10 articles on nytimes.com in the past year.","Word + Quiz: cornice",165,"The Learning Network"
"139","2018-06-27T11:00:01+0000","This film, about brothers who work at a factory, is a mix of the bleak and the absurdist.","Review: In ‘Winter Brothers,’ a Frosty Sibling Rivalry",432,"Movies"
"140","2018-02-19T09:20:49+0000","A Russian may lose his bronze medal after failing a doping test in a sport not accustomed to such high-profile cases, but one that is physically demanding.","Olympic Curling Rocked by Russian Doping Case",1108,"Sports"
"141","2018-03-15T22:00:01+0000","A muffin here, a doughnut there. Who’s really getting hurt?","Sweet Corruption",146,"New York"
"142","2018-07-07T09:00:02+0000","Carly Simon and her family on Martha’s Vineyard. The cost of being smuggled into the U.S. The luxe life of pets. Shirley Manson on self-harm. And more.","11 of Our Best Weekend Reads",469,"Arts"
"143","2018-03-03T19:30:26+0000","Political momentum is gathering to tackle the problems plastics pose for the planet.","Let’s Bag Plastic Bags",1201,"Opinion"
